date,sp500 open,sp500 high,sp500 low,sp500 close,nasdaq open,nasdaq high,nasdaq low,nasdaq close,nasdaq high-low,usd_chf,silver open,silver high,silver low,silver close,silver volume,oil high-low,gold open,gold high,gold low,gold close,standard__sp500 open,standard__sp500 high,standard__sp500 low,standard__sp500 close,standard__nasdaq open,standard__nasdaq high,standard__nasdaq low,standard__nasdaq close,standard__nasdaq high-low,standard__usd_chf,standard__silver open,standard__silver high,standard__silver low,standard__silver close,standard__silver volume,standard__oil high-low,standard__gold open,standard__gold high,standard__gold low,standard__gold close
2013-08-14,169.53,169.8,168.7,168.74,77.07,77.18,76.7,76.81,0.480000000000004,0.9354,21.3,21.6,21.24,21.57,160972.0,0.4949999999999974,127.66,129.07,127.57,129.0,-0.7637001241441158,-0.7667513549689253,-0.756697476369173,-0.7611708852517042,-0.8037942030735405,-0.8064037959860975,-0.8012413475510511,-0.8038358812447552,-0.794911289502065,-0.9929106040532656,0.13003124622207976,0.11970290632724699,0.15784113939034425,0.12477056407499812,-0.7037306560257401,-0.49654821609143174,-0.5080255291176141,-0.49250249887877967,-0.49804084246673685,-0.5027359731553445
2013-08-15,167.41,167.43,166.09,166.38,75.98,75.99,75.29,75.51,0.6999999999999886,0.9334,21.6,22.89,21.57,22.66,333604.0,0.4200000000000017,128.06,132.36,127.98,131.69,-0.7575911767722748,-0.7604286689340137,-0.75105058075354,-0.7534118469800631,-0.8022395040625735,-0.8046982935161113,-0.8000034390963013,-0.8019538292138892,-0.7732818506530702,-0.9393527427238458,0.13163472878865673,0.11480306226401987,0.1554377950741762,0.12637493458893873,-0.5697052525264406,-0.8087754524749257,-0.5163717356282898,-0.5212163112107933,-0.5161488479978161,-0.5295533891188826
2013-08-16,166.06,166.63,165.5,165.83,75.54,75.87,75.35,75.485,0.5200000000000102,0.9269,23.04,23.13,22.7,22.91,304874.0,0.5589999999999975,132.56,133.27,131.39,132.58,-0.7513996760575712,-0.7582116231815125,-0.7570296466995042,-0.7606756274896845,-0.8014212414252224,-0.8028709694411262,-0.8009937658601012,-0.8032630828005786,-0.6489125772713551,-0.9737827964356158,0.2102053745509162,0.18592983092377088,0.15378651768687757,0.15846234486774602,-0.36380780774451094,-0.6303598888272134,-0.4937643137616992,-0.4999343091294185,-0.5421150446084201,-0.5353242254654673
2013-08-19,165.64,166.21,164.76,164.77,75.5,76.13,75.33,75.35,0.7999999999999972,0.9247,22.96,23.01,22.73,22.88,108439.0,0.3699999999999974,132.33,132.5,131.59,132.01,-0.7615537372296851,-0.763302617131701,-0.758109200273081,-0.7648027755065148,-0.8029759404361895,-0.8043734359027807,-0.8018190381632677,-0.8047359930856042,-0.6795542823074328,-0.7978069663532384,0.0546675655929737,0.03751197365375685,0.05896068752515347,0.033321444780397,-0.5760906656317618,-0.570888034277976,-0.5884995300545596,-0.5921563181487095,-0.5937057773479104,-0.5984639643163299
2013-08-20,165.04,166.2,164.86,165.58,75.49,76.03,75.43,75.68,0.5999999999999943,0.9178,22.76,23.04,22.72,22.72,93444.0,0.8200000000000003,132.0345,133.13,132.02,132.45,-0.7626269306869004,-0.7656017756898503,-0.760683520333149,-0.7613359711723772,-0.8021576777988384,-0.8054373445864387,-0.802479256005801,-0.8044086796889317,-0.6979393053290783,-0.6677378745532196,0.022597914261439242,0.009045460241265424,0.04588126267526081,0.028508333238576284,-0.537729995202813,-0.46681228881680775,-0.6285667541497474,-0.6367471796525429,-0.63641333756272,-0.6252813802798679
2013-08-21,165.12,166.03,164.19,164.56,75.46,76.09,75.14,75.42,0.9500000000000028,0.9211,22.69,23.089,22.57,22.68,182669.0,0.5300000000000011,131.74,133.23,131.51,132.07,-0.7570958567150985,-0.7632205043260526,-0.7543722840568535,-0.7562183076315075,-0.8024031565900437,-0.8062413671794322,-0.8004986024782013,-0.8033449111497467,-0.820145634825894,-0.7021679282649896,0.014596536254221215,-0.006744682401199588,0.018087484869238033,-0.011600929609932953,-0.4345312778648002,-0.7195676706510747,-0.6177010662595266,-0.6249238451628903,-0.6128387643241452,-0.6300338337417608
2013-08-22,164.9,166.3,164.89,166.06,75.73,76.21,75.71,76.16,0.5,0.9236,22.8,23.0,22.75,22.81,58516.0,0.509999999999998,132.56,133.46,132.27,132.81,-0.7616362905725479,-0.7644521964107757,-0.7577770299427498,-0.7608407134103575,-0.8033032454911299,-0.8050231511294421,-0.8027268376967509,-0.8023629709597296,-0.6687395628829353,-0.6639123130296902,-0.017489149902978972,-0.025711820710466154,0.01481762865676487,-0.00037033601235032066,-0.6493000292817328,-0.454174519725087,-0.6336600453482883,-0.6472192759148068,-0.6381216399713123,-0.6385203577808553
2013-08-23,166.55,166.83,165.77,166.62,76.73,76.77,76.4,76.67,0.3699999999999903,0.9207,22.94,23.8,22.84,23.7,206190.0,0.9299999999999996,132.58,135.24,132.5,134.9,-0.7542890430577662,-0.7582937359871607,-0.7497218994322147,-0.7534118469800631,-0.8014212414252224,-0.8035612918694539,-0.7997558574053514,-0.8025266276580658,-0.7336278794299147,-0.6964295859796933,0.027408361961169612,0.004319481612539522,0.042153626593041296,0.01567336912705303,-0.6637093765910992,-0.34786857971833285,-0.6200779354855126,-0.6303287980724458,-0.6066888756532124,-0.6167948562407736
2013-08-26,166.79,167.3,165.89,166.0,76.72,77.28,76.55,76.71,0.730000000000004,0.9229,23.9,24.13,23.6501,24.05,176688.0,0.2999999999999971,134.88,135.6,134.15,135.45,-0.7504090359432186,-0.7571441567080859,-0.7645034791319596,-0.7719014700954628,-0.8024849828537788,-0.8057540807594361,-0.810979560728416,-0.8152918501282869,-0.34069307367319424,-0.5529710288473212,-0.014282184769825583,-0.02729241556957198,0.009749351527431551,-0.015595812189644852,-0.7154533106511695,-0.7342869546520141,-0.6530145519027434,-0.6475570854716542,-0.642904886715371,-0.6520987962434066
2013-08-27,164.36,166.0,163.21,163.33,75.82,76.18,74.96,75.14,1.220000000000013,0.9186,24.24,24.42,24.1699,24.18,163003.0,0.3299999999999983,136.94,137.55,136.52,136.75,-0.7721205651161126,-0.7598538792944765,-0.7637560958887141,-0.7524213314560239,-0.8136133547217531,-0.8103833017493984,-0.8098241795039829,-0.8062089033706296,-0.5966414333862876,-0.48411092142378115,-0.0351274581353229,-0.06016878863896781,-0.03586514263657006,-0.0321368721883697,-0.5278326048895651,-0.6006239615525893,-0.7100594133264011,-0.7282935695581401,-0.7194368346203097,-0.715951403113553
2013-08-29,163.55,165.04,163.4,164.17,75.4,76.34,75.3,75.96,1.0400000000000065,0.9316,23.75,23.81,23.4699,23.5632,178087.0,0.8399999999999963,136.12,136.55,135.42,135.87,-0.7620490572868613,-0.7506572450618779,-0.7534588156484422,-0.7434241487793337,-0.808785605161382,-0.802343075819464,-0.805780345218467,-0.7983533818504935,-0.416396109644671,-0.6084416709385057,-0.15859561576173092,-0.17966175998734976,-0.16829431924173643,-0.18326857460155255,-0.6227363091652879,-0.5609264986409752,-0.76065277256524,-0.769506335493501,-0.7614610738716826,-0.7644603745210169
2013-08-30,164.51,164.53,163.17,163.65,76.04,76.04,75.2,75.47,0.8400000000000034,0.9313,23.23,23.41,23.1,23.15,86877.0,0.6400000000000006,134.65,135.71,134.44,134.62,-0.7418234882854964,-0.7425280773027062,-0.7355216178105495,-0.7360778253093757,-0.800275673732931,-0.7998254293161511,-0.7963722409623687,-0.7963076731212915,-0.715603347055754,-0.6141800132238,-0.17142347629434507,-0.16480416831175768,-0.14213546954195053,-0.1431593117530433,-0.7011483789020159,-0.10998116152138307,-0.7283952616411479,-0.713092139500015,-0.7105536620956296,-0.7162569179789604
2013-09-03,165.23,165.58,163.7,164.39,76.1,76.44,75.54,75.9,0.8999999999999915,0.9363,24.13,24.16,23.95,23.97,93878.0,0.6480000000000032,135.46,136.789,135.025,136.42,-0.7353017741993417,-0.738833001048537,-0.7316186164291562,-0.7380588563574543,-0.8007666313153416,-0.8028303622394599,-0.7995082757144014,-0.8034267394989147,-0.711998440580925,-0.6868656821708694,-0.21151054045876327,-0.21696379866224155,-0.19116696344798684,-0.21535598488036037,-0.6967990692208442,-0.6452278524645201,-0.76065277256524,-0.764101382583945,-0.7464280126760696,-0.7610657649053788
2013-09-05,165.85,166.4,165.73,165.96,76.75,77.055,76.73,76.84,0.3250000000000028,0.9437,23.11,23.16,22.7279,22.94,193096.0,0.4700000000000059,134.13,134.35,131.8,132.2,-0.7382736945423996,-0.7373549705468694,-0.7304560202729963,-0.730795075847833,-0.8019121990076331,-0.8018557893994679,-0.797692676647435,-0.7981897251521574,-0.7480475053292462,-0.6256566977943907,-0.3013055641870599,-0.28650997246288734,-0.28535517164827784,-0.2731133233822136,-0.4970561185168421,-0.34786857971833285,-0.867951440481167,-0.8671332974223478,-0.8666925022409735,-0.8632435143360758
2013-09-06,166.51,166.98,164.48,166.04,77.09,77.34,76.05,76.93,1.2900000000000065,0.9385,23.44,23.64,23.44,23.53,74708.0,0.509999999999998,133.42,134.4,133.33,134.15,-0.7299358069132654,-0.7309501717063097,-0.7228991452579582,-0.7233662094175384,-0.7967571443923214,-0.7985259988628284,-0.7924109339071693,-0.7945074494395936,-0.8309603542503914,-0.767202474164998,-0.2692359128555254,-0.2928323518993095,-0.269643512547344,-0.2897987767271933,-0.6255434813417782,-0.46681228881680775,-0.8533506723786836,-0.8654442496381113,-0.8492678176733315,-0.8639224362592033
2013-09-09,166.45,167.73,166.45,167.63,77.23,77.96,77.23,77.83,0.7299999999999898,0.9314,23.43,23.5,23.3448,23.39,43461.0,0.519999999999996,134.13,134.32,133.67,133.91,-0.7204421724840532,-0.7281583363142711,-0.717916590302988,-0.7248519827035973,-0.7939750514253279,-0.7956022803428522,-0.7894399536157699,-0.7928708824562319,-0.8309603542503914,-0.6658250937914549,-0.30771949445336666,-0.27702640330825345,-0.2811043585720627,-0.265107514517651,-0.5812813237692636,-0.6154919251899066,-0.8876454997821915,-0.8451756762272783,-0.8728423909119064,-0.8455915443347596
2013-09-10,168.64,168.9,168.26,168.87,78.27,78.32,77.92,78.21,0.3999999999999915,0.9344,22.74,22.8,22.55,22.65,115200.0,0.4099999999999966,131.82,132.0,131.11,131.74,-0.7238268595414244,-0.72774777228603,-0.7175844199726568,-0.7244392679019143,-0.7929113099967714,-0.7918664177895491,-0.789068581079345,-0.7892704350928362,-0.6813567355448473,-0.7519002280708778,-0.2836672559547159,-0.2912517570402037,-0.27237384248475915,-0.2923657695494976,-0.6600749118990767,-0.6898317433764509,-0.8669327822414589,-0.8654442496381113,-0.8571260087528562,-0.8673170458748414
2013-09-11,168.64,169.4,168.35,169.4,77.69,78.11,77.59,78.06,0.519999999999996,0.9314,22.81,22.9,22.81,22.84,22586.0,0.3700000000000045,131.58,131.81,131.26,131.7,-0.7225885593984838,-0.7275835466747336,-0.7155913979906685,-0.7208073776471036,-0.7875926028539896,-0.7886178416562424,-0.783250411342021,-0.7844425624919193,-0.7913063830272359,-0.7308596396914633,-0.2788568082549856,-0.3021578615680326,-0.29908856774066594,-0.32124443880042425,-0.5798998255879865,-0.6823977615578027,-0.8448618537144488,-0.8556477724895422,-0.8687424651312845,-0.8795376404911374
2013-09-12,169.34,169.56,168.72,168.95,78.06,78.25,77.85,78.01,0.4000000000000057,0.9286,21.96,22.036,21.5732,21.5732,217026.0,0.4499999999999957,128.62,128.78,127.61,127.67,-0.7188736589696616,-0.7233957935866754,-0.714345759251926,-0.7217978931711428,-0.7815374593375917,-0.7837449774562819,-0.7771128612233716,-0.780269316684347,-0.8431088890705698,-0.8150219932091235,-0.28046029082156254,-0.2801875930264651,-0.25331058076604046,-0.2731133233822136,-0.6676751598876431,-0.541152107003352,-0.8387499042761996,-0.8434866284430422,-0.8219349791358529,-0.8374444812572286
2013-09-17,170.46,171.11,170.46,171.07,77.99,78.47,77.98,78.37,0.4899999999999949,0.9266,21.49,21.5837,21.4576,21.47,95981.0,0.4000000000000057,126.81,126.99,126.11,126.5,-0.7372005010851843,-0.733824119903997,-0.7346911919847211,-0.7322808491338919,-0.7854651199968768,-0.7843134782796107,-0.7828377751904377,-0.7822331970643811,-0.6182708722352824,-0.8054580894002975,-0.3862901402156267,-0.3133800850676819,-0.36121583577765726,-0.3164313272586035,-0.4868314255821579,-0.4370763615421838,-0.9182052469734369,-0.8532831055916114,-0.9059834576385987,-0.8625645924129485
2013-09-18,171.01,173.52,170.58,173.05,78.49,79.47,78.33,79.31,1.1400000000000006,0.926,21.21,22.9499,20.97,22.83,255959.0,0.9899999999999948,125.32,132.16,125.15,132.01,-0.7346413474564402,-0.7399004675219636,-0.7312034035162418,-0.7388017430004837,-0.7812919805463865,-0.7852068367162701,-0.7796192132080882,-0.78313330890523,-0.7985161959768992,-0.9508294272944365,-0.37506576224958954,-0.3370732020056749,-0.3579459795651841,-0.36295807216287407,-0.6123329049833164,-0.7045510273773902,-0.9226194326788387,-0.9046301582323893,-0.9316079937674844,-0.9189151120325353
2013-09-19,173.52,173.6,172.59,172.76,79.54,79.685,79.36,79.5,0.3250000000000028,0.9112,22.9499,23.106,22.73,22.74,117771.0,0.5799999999999983,132.0,132.78,131.22,131.75,-0.7242396262557381,-0.72865101314816,-0.7197435271198104,-0.7222931509331625,-0.7769142754365582,-0.780983687742971,-0.7761530695347889,-0.7780599512568087,-0.7624671312285728,-1.0216023154797391,-0.34299611091805504,-0.35131436168621616,-0.3383268422903445,-0.3469304107286101,-0.4897289573780631,-0.7937588092012411,-0.9002089514052591,-0.9039545391186945,-0.9111083648643755,-0.910428587993441
2013-09-20,172.33,172.33,170.58,170.72,79.47,79.54,78.95,78.985,0.5900000000000034,0.9104,22.37,22.38,21.48,21.5,149932.0,0.5300000000000011,130.6,130.91,127.9,127.96,-0.7176353588267209,-0.7240526960318611,-0.7113562262789439,-0.7184961747576786,-0.7749095319750483,-0.7781411836263276,-0.7711189084854732,-0.7751959590359259,-0.8561946995742152,-1.0694218345238646,-0.3157369072862504,-0.29883861236391074,-0.29402029061133206,-0.2907613990355576,-0.5576693512203728,-0.8087754524749257,-0.8957947656998573,-0.8816591083667781,-0.8790059460021074,-0.8707116554904789
2013-09-23,170.49,170.65,169.39,169.93,79.34,79.41,78.455,78.83,0.9549999999999984,0.91,21.46,21.62,21.29,21.32,81444.0,0.3000000000000042,127.52,128.44,127.33,127.55,-0.721680472626994,-0.726598193006955,-0.7156744405732516,-0.723861467179558,-0.77621875219481,-0.7787908988529889,-0.7717791263280063,-0.7756869291309343,-0.8561946995742152,-1.142107503470934,-0.2067000927590329,-0.22802796267598066,-0.20099288136646867,-0.20252102076883713,-0.5110839474331234,-0.6751124593755221,-0.7888356505304993,-0.8005848147234453,-0.7928938381897825,-0.7994248535620859
2013-09-24,169.9,170.53,169.21,169.53,79.0,79.25,78.57,78.83,0.6800000000000068,0.9114,21.15,21.5297,21.15,21.41,104726.0,0.4499999999999957,126.4,128.21,126.34,127.66,-0.7230013261127974,-0.7307859460950135,-0.7334455532459785,-0.7406176881278891,-0.7755641420849291,-0.7791888494293191,-0.7805270127415714,-0.7847698758885916,-0.4917386549686679,-1.1803631187062316,-0.2034931276258795,-0.2217055832395585,-0.20099288136646867,-0.2217734669361217,-0.5148810594400927,-0.54263890336709,-0.8109065790575098,-0.8178131021226533,-0.8171517323917943,-0.8320131058722083
2013-09-25,169.64,169.98,168.89,169.04,78.88,79.0,78.4,78.56,0.5999999999999943,0.9082,21.47,21.67,21.42,21.5,79423.0,0.5300000000000011,127.57,129.21,127.52,128.79,-0.7409979548568693,-0.7471263944190052,-0.7395907043571085,-0.7454877227877489,-0.783992247249645,-0.7871551702522208,-0.7818474484266379,-0.7865700995702896,-0.7876654274876522,-1.0923752036650438,-0.3381856632183247,-0.35921733598174416,-0.33178712986539816,-0.34370562599558946,-0.5482819907589335,-0.8117490452023912,-0.9086977700694939,-0.9188181596199727,-0.9104250439009387,-0.9192545729940989
2013-09-26,169.32,170.17,169.05,169.69,78.87,79.36,78.85,79.17,0.5100000000000051,0.9105,21.58,21.61,21.38,21.44,44997.0,0.2800000000000011,128.6097,128.99,127.32,127.79,-0.7421537016569472,-0.7487686505319694,-0.7395076617745255,-0.745652808708422,-0.7830103320848236,-0.7873184112029195,-0.7834237185256859,-0.7874702114111385,-0.7260575758327665,-1.0885496421415144,-0.32696128525228757,-0.3351922941233392,-0.3120044997799348,-0.3206347780051272,-0.5662153632254819,-0.6898317433764509,-0.899190293165551,-0.8961849193112088,-0.8854496626873182,-0.8822533281836474
2013-09-27,168.84,169.14,168.47,168.91,78.74,79.21,78.59,79.07,0.6199999999999903,0.905,21.55,21.6,21.469,21.48,76855.0,0.4700000000000059,128.86,129.58,128.84,128.97,-0.7384388012281251,-0.7393256778824263,-0.730123849942665,-0.7364905401110589,-0.7837467684584396,-0.78398862066628,-0.7792891042868217,-0.7836242790002386,-0.7588622247537385,-1.142107503470934,-0.3189438724194038,-0.24857569584435307,-0.3007234958469022,-0.2779264349240343,-0.5108751163126978,-0.8086267728385582,-0.8866268415424834,-0.8529452960347645,-0.8783089586194018,-0.8717300383751703
2013-09-30,167.48,168.54,167.15,168.01,78.27,79.09,78.0,78.88,1.0900000000000034,0.9041,21.28,21.75,21.24,21.4,90623.0,0.6200000000000045,127.95,129.14,127.7,128.18,-0.7348890074850283,-0.7426101901083544,-0.7355216178105495,-0.7411954888502453,-0.7833376371397641,-0.7862626239595948,-0.7811047033537881,-0.7850153609360958,-0.7804916636027334,-1.1535841880415227,-0.2884777036544463,-0.27702640330825345,-0.27292971804088006,-0.2875526580076769,-0.4526172576885828,-0.6452278524645201,-0.8968134239395654,-0.8823313493849043,-0.8988085875225104,-0.9070339783778029
2013-10-01,168.14,169.5,167.97,169.34,78.87,79.72,78.8456,79.68,0.8743999999999943,0.9064,20.71,20.99,20.3899,20.91,226049.0,0.3800000000000025,125.25,125.26,123.81,124.59,-0.7386864612567132,-0.7235600191979719,-0.7432445779907534,-0.7160198859475806,-0.7841558997771152,-0.7806588301296404,-0.7888622630035533,-0.7769143543684556,-0.19289190820506466,-1.149758626517993,-0.2724428779886788,-0.25331748042166996,-0.2958187115281922,-0.32124443880042425,-0.4245636078475629,-0.6764505761028716,-0.8954552129532877,-0.8772675841277644,-0.9357079195481058,-0.9423379183804359
2013-10-02,168.35,169.34,167.83,169.18,79.13,79.76,79.06,79.65,0.7000000000000028,0.9017,21.08,21.7,21.0401,21.45,87663.0,0.9600000000000009,125.37,127.81,125.34,127.06,-0.7200294057697395,-0.7238063576149165,-0.7150931424951715,-0.7177532881146491,-0.7777734512057769,-0.7823643325996265,-0.7767307601470055,-0.7788782347484896,-0.798516195976894,-0.9737827964356158,-0.38949710534878007,-0.40726741969855357,-0.3808349730524968,-0.396649852955622,-0.34304718318604666,-0.5262841433660452,-0.9983396951638128,-1.0120535973098053,-1.0310311939475612,-1.0370475266567298
2013-10-03,168.79,168.94,166.84,167.62,79.55,79.72,78.3,78.72,1.4200000000000017,0.8972,21.44,21.54,21.28,21.43,147157.0,0.5300000000000011,126.77,127.69,126.22,127.18,-0.7240745195700127,-0.7214250862511185,-0.7162557386513314,-0.7171754873922929,-0.7798191077991545,-0.7769229675763375,-0.7749976883103558,-0.7739685337984046,-0.632690498134609,-0.9967361655767951,-0.3862901402156267,-0.3702814999954827,-0.3726603325213136,-0.37418866576045673,-0.3647776676595645,-0.6526618342831787,-1.018712859957976,-0.9982371864347543,-1.0118982069713263,-0.9990278989615867
2013-10-04,167.75,169.06,167.53,168.89,78.72,79.51,78.65,79.4,0.8599999999999994,0.9052,21.49,21.51,21.27,21.45,51785.0,0.3200000000000003,127.05,127.15,126.0,126.53,-0.7095451312261749,-0.7160877538839856,-0.7037993512639058,-0.7091688202396421,-0.7680361258212993,-0.7709943161330525,-0.7649293662117242,-0.766522154024109,-0.8093309154013966,-1.0158639731944448,-0.360634419150399,-0.3702973059440743,-0.3448665547152908,-0.3597493311349934,-0.36260301281897866,-0.8385113797495497,-1.0105635940403108,-1.010026739968722,-0.9992567691477425,-1.0115879545394466
2013-10-07,167.42,168.45,167.25,167.43,78.72,79.35,78.67,78.74,0.6799999999999926,0.905,21.76,22.14,21.64,22.08,107843.0,0.6599999999999966,127.25,128.33,127.12,127.64,-0.7088021511404105,-0.7130495800750022,-0.6999793924650952,-0.7058671018261778,-0.7660722954916568,-0.7701821720997257,-0.7622884948415914,-0.7661948406274366,-0.8886388578477024,-0.9795211387209101,-0.35582397145066863,-0.36395912055906054,-0.3399617703965814,-0.34851873753741075,-0.6137043632068806,-0.9723230524853419,-1.0044516446020615,-1.0042839775023191,-0.9896902756596256,-0.9935965235765664
2013-10-08,167.4,167.62,165.36,165.48,78.76,78.81,77.19,77.22,1.6200000000000043,0.904,22.12,22.1999,22.01,22.02,54989.0,0.2700000000000031,127.79,128.45,127.21,127.4,-0.7021978837113931,-0.705248863538423,-0.6934190284410512,-0.6981906065148734,-0.76468124900816,-0.7677457399997455,-0.7608855319262083,-0.7638218185015622,-0.8417750736748837,-0.9756955771973806,-0.2724428779886788,-0.2959935416175206,-0.28273928667829956,-0.30840947468890156,-0.5599303496972884,-0.451944325179501,-0.9555560490960695,-0.9725298791586804,-0.9575741903780883,-0.9718710220364847
2013-10-09,165.8,166.2,164.53,165.6,77.4,77.44,76.35,76.98,1.0900000000000034,0.9104,21.68,21.75,21.49,21.5639,73546.0,0.509999999999998,126.21,126.89,124.97,126.11,-0.6959238296538269,-0.7034423818141625,-0.6905955806332348,-0.6982731494752101,-0.7627992449422526,-0.7670148103697515,-0.7611166081710948,-0.76562204218326,-0.7992371772718639,-1.1095902305209289,-0.26763243028894845,-0.282558485315123,-0.243501012128621,-0.2650914708125116,-0.4430572099544839,-0.7344356342883815,-0.9528396271235144,-0.9674627358059724,-0.9507409807437193,-0.9589715054970608
2013-10-15,170.51,171.15,169.47,169.7,79.74,80.11,79.38,79.47,0.730000000000004,0.9152,20.86,21.24,20.83,21.0757,130399.0,0.4199999999999946,122.28,124.36,122.22,123.73,-0.7031059704828831,-0.7082049245417583,-0.699148966639267,-0.7061972736675244,-0.7673815157114185,-0.7714816025530485,-0.7676527648121737,-0.7728229369100514,-0.711998440580925,-0.8207603354944177,-0.2515976046231815,-0.2580592649989869,-0.2304052379976654,-0.24102591310340574,-0.6515971716064144,-0.31813265244370886,-0.9076791118297857,-0.8917933950721946,-0.8912920569247038,-0.8853084768377211
2013-10-16,170.72,172.16,170.64,172.07,79.85,80.42,79.79,80.38,0.6299999999999955,0.9163,21.03,21.16,20.899,21.02,94749.0,0.6000000000000014,123.52,123.89,122.51,123.54,-0.7009595835684524,-0.708533375764351,-0.7037163086813228,-0.7105720505653643,-0.772454744062995,-0.776273252349676,-0.7727694530918062,-0.7754414440834302,-0.7011837211564225,-0.836062581588538,-0.24518367435687471,-0.2406727215488256,-0.23271048662745888,-0.24102591310340574,-0.5399709137643031,-0.5723748306417035,-0.8696492042140139,-0.8657820591949588,-0.9418578082190386,-0.878179796644882
2013-10-17,171.37,173.32,171.34,173.22,80.0,80.87,79.95,80.86,0.9200000000000016,0.9028,21.49,21.675,21.47,21.56,89456.0,0.4399999999999977,127.01,127.86,126.81,127.42,-0.704261717282961,-0.7066447812344425,-0.6964916039966162,-0.7013272390076646,-0.7720456127443195,-0.7722937465863752,-0.7681479281940736,-0.7688951761499834,-0.7264180664802514,-0.7404235435002892,-0.3157369072862504,-0.31211560918039755,-0.29908856774066594,-0.2907613990355576,-0.6174773793153393,-0.6883449470127233,-0.9137910612680349,-0.9154400640515001,-0.9070050224789368,-0.901263142031219
2013-10-18,173.86,174.51,173.51,174.39,81.6,82.18,81.35,82.14,0.8300000000000125,0.9013,21.64,21.6873,21.57,21.63,58273.0,0.25,126.87,127.33,126.6,126.85,-0.7012897969399035,-0.7063163300118496,-0.6969898594921132,-0.700997067166318,-0.7686907359311802,-0.769857314486395,-0.7649706298268826,-0.7673404375157897,-0.7570597715163241,-0.7098190513120487,-0.3638413842835524,-0.35615098195507916,-0.35129182217280086,-0.3404968849677088,-0.60678482435124,-0.3330006160810261,-0.9297500403567962,-0.9289524463253892,-0.928533049432018,-0.9250254093406831
2013-10-21,174.45,174.75,174.01,174.4,82.32,82.54,82.07,82.32,0.4700000000000131,0.9019,21.95,22.02,21.91,21.93,75663.0,0.4610000000000056,127.13,127.3356,126.79,126.98,-0.695841276310964,-0.7038529458424037,-0.6977372427353585,-0.700006551642279,-0.7645175964806897,-0.769126384856401,-0.7668274925090073,-0.7697134596416643,-0.6435052175591064,-0.742336324262054,-0.3510135237509388,-0.34025019767247705,-0.3399617703965814,-0.3404968849677088,-0.6669703548562067,-0.33300061608101555,-0.9256754073979634,-0.9232096838589864,-0.9117916858278128,-0.913483736647515
2013-10-22,174.91,175.93,174.43,175.41,82.33,82.9,81.93,82.46,0.9699999999999988,0.8947,22.18,22.54,22.18,22.41,125741.0,0.759999999999998,128.25,129.81,128.22,129.34,-0.6971621297967677,-0.7031139305915698,-0.6959933485011192,-0.6958794036254486,-0.7676269945026238,-0.7710755305363851,-0.7679828737334404,-0.7674222658649579,-0.6795542823074276,-0.843713704635597,-0.2499941220566045,-0.256794789111702,-0.2418497347413218,-0.25065213618704835,-0.5606190907963844,-0.5634540524593172,-0.8710074152002917,-0.8644308209675696,-0.8574676692345747,-0.8523807635660348
2013-10-23,174.81,174.89,173.96,174.57,82.0,82.2,81.55,81.95,0.6500000000000057,0.8918,22.29,22.3997,22.285,22.31,52998.0,0.4549999999999983,128.55,129.09,128.35,128.69,-0.6994736233969238,-0.7034423818141625,-0.7098614597924529,-0.7161024289079171,-0.7681179520850344,-0.7704258153097236,-0.7754515880770974,-0.7779781229076407,-0.324470994536443,-0.8551903892061877,-0.26121850002264163,-0.22486677295776958,-0.23859622780991094,-0.20252102076883713,-0.521248400621531,-0.6006239615525893,-0.8523320141389753,-0.8438244379998892,-0.8362847193680291,-0.826581730487188
2013-10-24,174.92,175.37,174.51,175.15,82.02,82.48,81.88,82.35,0.6000000000000085,0.8916,22.43,22.58,22.4,22.4,56373.0,0.4599999999999937,129.41,130.53,129.41,129.9,-0.7108659847119784,-0.7068090068457388,-0.7047958622548999,-0.6997589227612692,-0.7753186632937238,-0.7684766696297396,-0.7702936361823066,-0.7645582736440749,-0.46325989381748967,-0.8877076621561909,-0.21471750559191666,-0.20115785007118608,-0.21963106177756622,-0.24102591310340574,-0.5538300713910098,-0.6303598888272134,-0.8431640899816014,-0.8431488188861949,-0.8526844224905161,-0.8649408191438946
2013-10-25,175.51,176.0,175.17,175.95,83.08,83.28,82.5,82.9,0.7800000000000011,0.8939,22.06,22.36,22.03,22.27,33267.0,0.3400000000000034,129.53,130.92,129.46,130.46,-0.6959238296538269,-0.6972018085848994,-0.6901803677203204,-0.691587169687945,-0.7614081984587558,-0.7618170885564605,-0.7567591704103757,-0.7586666325039728,-0.7588622247537385,-0.7442491050238187,-0.2724428779886788,-0.26123626066578903,-0.2451522895159196,-0.24583902464522703,-0.6369890331343351,-0.2289248706198474,-0.8890037107684693,-0.8853783915876661,-0.8734368801500964,-0.8727484212598616
2013-10-28,175.89,176.47,175.7,176.23,82.82,83.05,82.55,82.85,0.5,0.8954,22.24,22.36,22.1948,22.2,35654.0,0.4099999999999966,130.41,131.44,130.1,130.56,-0.694437869482298,-0.699500967143049,-0.6891838567293264,-0.6935682007360237,-0.7591170630741728,-0.7620607317664585,-0.7549435713434094,-0.7585848041548049,-0.848984886624547,-0.7825047202591182,-0.2483906394900281,-0.269123429012726,-0.23532637159743777,-0.2586739887567503,-0.4985882160638107,-0.7493035979256882,-0.8669327822414589,-0.8803078701393895,-0.8578093297162934,-0.8683354287595323
